Generation 0
137	44	
160	27	
162	20	
146	48	
162	23	
175	23	
159	19	
162	0	
146	12	
161	32	
154	16	
169	4	
143	32	
156	12	
156	32	
156	12	
157	12	
141	24	
127	48	
143	40	
120	40	
151	12	
133	12	
147	36	
139	20	
161	12	
157	16	
143	65	
142	8	
165	19	
158	4	
137	61	
163	8	
156	20	
163	4	
157	56	
163	24	
130	4	
153	12	
159	24	
173	31	
159	28	
168	8	
153	12	
131	48	
147	28	
167	4	
157	4	
161	40	

Generation 6
134	57	
151	16	
142	44	
137	77	
145	69	
155	40	
162	20	
127	24	
138	4	
142	32	
141	44	
132	28	
131	52	
132	48	
162	15	
142	24	
161	17	
139	32	
151	16	
137	12	
156	16	
144	28	
145	40	
142	40	
151	59	
166	6	
153	84	
124	52	
141	16	
153	28	
164	11	
170	19	
151	28	
161	20	
153	20	
122	50	
153	73	
156	12	
155	52	
142	8	
146	57	
161	16	
150	20	
158	16	
143	44	
152	24	
127	60	
143	20	
157	16	
149	24	
165	57	
140	20	
161	20	
151	0	
142	36	
169	8	
125	11	
151	36	
151	24	
139	47	
133	4	
157	16	
152	52	
148	16	
157	24	
147	25	
151	40	
158	20	
135	12	
156	20	
140	73	
137	36	
142	40	
162	8	
153	4	
142	28	
164	7	
164	4	
159	16	
149	8	
151	44	
142	4	
159	4	
153	20	
150	20	
150	28	
132	28	
162	15	
167	50	
152	32	
166	12	
146	16	
142	81	
166	31	
149	20	
149	32	
142	40	
151	12	
149	12	
166	4	

Generation 7
161	24	
143	12	
142	36	
152	16	
146	24	
132	40	
162	16	
149	16	
155	68	
163	25	
142	36	
164	20	
142	52	
156	20	
151	22	
124	62	
162	11	
134	44	
160	39	
123	40	
171	47	
153	27	
148	12	
155	12	
148	32	
136	61	
158	44	
156	8	
151	20	
142	20	
155	20	
133	28	
145	44	
137	24	
166	16	
156	16	
170	4	
137	24	
148	40	
152	23	
147	52	
160	16	
137	44	
137	36	
166	4	
142	20	
161	44	
132	44	
148	7	
151	21	
152	12	
151	36	
130	4	
156	16	
143	28	
162	4	
156	20	
137	36	
150	12	
149	16	
48	186	
142	28	
160	12	
155	28	
161	11	
150	20	
136	28	
163	12	
156	47	
164	4	
168	36	
166	48	
152	20	
146	27	
156	69	
138	20	
157	12	
163	0	
163	4	
142	60	
151	48	
103	93	
138	35	
142	12	
160	20	
141	61	
153	12	
137	20	
161	31	
156	24	
151	28	
158	55	
125	36	
161	22	
154	12	
162	28	
137	20	
130	32	
145	16	
137	32	

Generation 8
159	20	
151	89	
127	17	
79	38	
153	51	
159	20	
122	45	
113	51	
147	8	
163	27	
140	71	
154	23	
151	38	
132	58	
48	196	
146	25	
153	96	
166	96	
138	89	
153	0	
155	64	
142	38	
40	172	
156	16	
164	4	
142	64	
142	80	
40	183	
129	0	
161	23	
144	76	
121	0	
152	112	
147	46	
60	187	
148	36	
160	15	
159	34	
150	37	
146	45	
122	63	
146	89	
130	89	
151	64	
28	173	
159	27	
156	71	
151	67	
156	77	
143	84	
158	8	
118	76	
138	89	
146	44	
151	33	
64	192	
151	16	
146	102	
146	24	
118	64	
157	16	
146	75	
147	86	
128	28	
126	76	
138	33	
108	25	
52	188	
152	102	
151	38	
157	8	
132	51	
130	89	
154	25	
165	45	
151	36	
120	102	
60	187	
146	46	
127	76	
122	76	
161	4	
148	36	
146	25	
137	89	
162	20	
147	38	
132	96	
140	40	
162	7	
98	38	
161	76	
56	188	
150	20	
48	185	
165	109	
160	0	
68	202	
130	96	
146	51	

Generation 9
157	13	
147	25	
139	0	
155	16	
141	58	
118	89	
153	7	
150	25	
151	25	
157	39	
127	33	
158	38	
100	38	
175	5	
147	77	
48	181	
145	38	
141	38	
132	38	
138	64	
147	64	
153	7	
106	25	
138	24	
166	42	
56	193	
118	71	
147	71	
167	29	
152	89	
132	64	
40	188	
137	79	
127	76	
162	4	
132	51	
153	25	
116	51	
141	64	
137	76	
139	38	
134	13	
146	51	
151	84	
160	0	
122	0	
161	20	
151	0	
48	186	
166	36	
112	33	
151	16	
165	15	
134	0	
126	89	
130	134	
126	64	
151	51	
158	0	
82	198	
155	51	
136	51	
122	76	
142	0	
159	4	
105	64	
122	96	
32	173	
135	58	
142	13	
113	76	
48	193	
127	104	
127	51	
137	66	
56	193	
142	16	
155	38	
147	16	
151	89	
76	208	
151	51	
133	25	
151	38	
121	76	
132	25	
156	4	
129	64	
118	51	
151	89	
128	89	
154	64	
133	89	
156	51	
155	4	
161	62	
115	38	
111	38	
118	38	
64	205	

Generation 10
144	25	
141	102	
143	38	
118	25	
127	89	
153	42	
163	7	
132	13	
142	51	
118	89	
157	76	
56	196	
131	38	
164	20	
167	76	
164	20	
122	75	
120	25	
122	38	
160	66	
147	27	
122	89	
137	38	
139	84	
151	46	
160	33	
118	76	
145	51	
147	20	
148	46	
127	89	
108	13	
131	51	
122	76	
149	53	
127	64	
48	188	
143	38	
107	76	
154	20	
103	13	
134	13	
155	13	
122	89	
113	51	
160	38	
147	134	
147	58	
121	76	
171	76	
134	64	
156	15	
155	89	
136	13	
156	71	
142	51	
122	64	
109	4	
143	64	
126	38	
142	38	
44	176	
141	20	
142	51	
154	7	
142	102	
126	38	
142	13	
122	33	
132	51	
127	38	
180	114	
142	76	
138	25	
131	64	
48	181	
162	7	
153	25	
103	54	
107	7	
141	51	
133	13	
156	84	
127	64	
160	4	
139	76	
137	38	
102	0	
137	64	
127	64	
111	0	
146	64	
132	38	
122	51	
162	5	
147	84	
142	51	
36	182	
144	45	
114	76	

Generation 11
117	0	
165	0	
116	51	
118	76	
151	106	
130	51	
133	0	
166	42	
161	29	
146	78	
119	64	
118	64	
140	0	
127	89	
127	13	
160	36	
127	76	
48	193	
132	51	
56	191	
147	38	
146	38	
165	30	
119	124	
166	4	
118	38	
155	104	
146	13	
146	76	
128	33	
123	102	
132	51	
44	178	
120	134	
64	202	
113	20	
160	42	
159	0	
143	51	
118	91	
142	74	
136	25	
146	51	
161	20	
132	51	
161	4	
129	134	
128	64	
116	64	
133	38	
155	20	
28	173	
148	76	
149	13	
36	175	
155	58	
137	76	
124	25	
151	76	
104	13	
149	51	
88	211	
151	38	
122	64	
134	38	
141	25	
136	58	
161	7	
142	25	
151	13	
143	51	
156	27	
161	71	
137	49	
136	102	
132	98	
113	25	
123	89	
103	76	
36	172	
72	176	
169	4	
123	64	
52	198	
156	38	
151	25	
28	175	
173	42	
154	51	
132	51	
108	13	
164	4	
135	33	
133	84	
133	24	
122	89	
126	51	
124	102	
144	51	
127	89	

Generation 12
157	38	
128	38	
137	91	
170	33	
159	0	
118	64	
71	186	
113	76	
137	51	
147	33	
89	0	
122	51	
138	64	
108	64	
158	66	
180	0	
146	58	
146	36	
147	96	
127	76	
137	51	
147	25	
32	176	
119	71	
137	70	
132	0	
118	76	
52	188	
132	83	
151	15	
122	89	
118	52	
36	174	
151	38	
153	24	
144	76	
24	174	
132	15	
118	15	
151	0	
154	64	
150	76	
142	51	
130	25	
36	185	
113	115	
127	13	
109	120	
171	0	
134	51	
149	115	
132	76	
137	51	
124	40	
52	176	
60	181	
142	102	
139	38	
56	193	
126	64	
163	24	
127	76	
132	33	
142	25	
156	96	
113	76	
122	64	
104	84	
169	89	
127	76	
142	25	
133	107	
151	64	
152	102	
120	76	
142	89	
142	46	
136	25	
40	173	
44	181	
93	64	
142	76	
60	190	
146	96	
118	76	
141	25	
134	109	
157	33	
156	13	
166	66	
158	16	
136	25	
156	64	
156	15	
161	76	
156	25	
151	13	
137	76	
151	38	
146	46	

Generation 13
114	13	
141	69	
138	76	
122	51	
36	181	
144	13	
118	13	
118	76	
127	76	
128	51	
113	64	
109	0	
115	125	
165	25	
146	89	
142	64	
44	185	
149	38	
158	46	
125	64	
121	25	
144	76	
60	193	
158	38	
146	25	
149	49	
146	55	
136	25	
142	64	
135	25	
135	38	
152	20	
113	64	
165	7	
140	64	
161	16	
136	38	
132	51	
118	76	
127	64	
135	25	
149	102	
44	186	
44	179	
139	89	
135	51	
127	65	
52	194	
158	36	
118	45	
146	38	
64	194	
144	20	
142	71	
161	101	
122	71	
120	76	
153	76	
160	7	
137	84	
154	0	
143	64	
127	51	
156	29	
137	25	
52	115	
146	13	
137	51	
95	51	
122	64	
106	13	
166	7	
122	89	
166	7	
112	89	
156	64	
170	109	
136	64	
137	64	
143	38	
134	33	
141	92	
156	51	
149	89	
142	96	
127	38	
137	51	
113	76	
122	89	
52	178	
115	67	
151	38	
127	102	
146	64	
124	13	
118	64	
131	76	
109	25	
118	15	
137	64	

Generation 14
60	198	
137	25	
142	89	
137	23	
145	13	
156	16	
149	13	
130	51	
137	13	
142	63	
124	102	
134	76	
64	197	
141	31	
136	38	
56	187	
24	175	
103	13	
132	76	
142	51	
113	38	
161	42	
170	33	
145	25	
138	25	
161	53	
130	64	
122	25	
36	186	
136	64	
134	25	
159	36	
137	84	
143	33	
8	161	
145	38	
124	51	
28	181	
145	80	
158	58	
118	38	
129	13	
132	76	
151	76	
56	182	
104	51	
169	96	
138	58	
149	71	
165	20	
149	51	
113	76	
130	76	
118	13	
63	194	
141	96	
133	64	
156	51	
122	76	
116	25	
173	76	
137	25	
146	104	
118	89	
156	58	
169	19	
141	29	
35	170	
132	75	
151	38	
122	76	
94	51	
160	45	
32	181	
152	20	
36	167	
135	46	
127	89	
131	89	
132	0	
125	13	
148	102	
136	71	
103	51	
153	71	
142	0	
40	179	
131	51	
143	51	
79	13	
20	174	
60	179	
146	64	
122	25	
157	25	
130	46	
158	16	
119	38	
160	84	
56	193	

Generation 15
94	7	
133	0	
133	38	
137	76	
151	24	
80	206	
157	104	
171	71	
160	109	
180	96	
161	76	
24	167	
150	58	
144	58	
147	55	
44	194	
146	27	
146	101	
32	179	
11	167	
155	51	
127	89	
127	25	
142	102	
36	179	
40	185	
163	16	
155	89	
48	175	
141	115	
164	127	
143	40	
158	4	
154	45	
158	24	
76	204	
113	64	
130	64	
175	56	
72	205	
142	64	
139	115	
68	205	
64	182	
76	208	
156	89	
16	175	
134	91	
52	185	
158	78	
12	172	
12	166	
151	102	
161	47	
60	188	
36	187	
48	182	
134	96	
120	121	
48	188	
127	89	
153	25	
24	172	
174	4	
142	104	
133	51	
117	20	
56	196	
44	191	
113	13	
44	174	
32	178	
156	102	
144	25	
127	38	
161	84	
56	194	
166	11	
36	182	
48	186	
48	169	
141	4	
144	15	
162	29	
146	102	
160	113	
126	89	
16	167	
152	102	
64	206	
52	181	
56	190	
142	76	
80	202	
130	0	
156	89	
161	20	
103	51	
110	71	
149	38	

Generation 16
161	96	
47	197	
152	89	
80	203	
123	51	
28	175	
44	184	
72	194	
36	191	
40	173	
161	115	
170	54	
155	89	
40	168	
24	190	
151	81	
44	169	
167	55	
124	0	
132	98	
84	205	
142	4	
80	204	
24	178	
151	115	
136	20	
135	64	
44	180	
48	182	
144	25	
48	180	
60	192	
137	89	
154	89	
164	13	
148	89	
151	91	
28	188	
130	89	
32	175	
156	111	
28	182	
158	38	
36	190	
56	188	
157	115	
165	76	
28	175	
40	182	
142	43	
146	89	
72	193	
60	196	
16	173	
64	202	
161	75	
137	102	
156	51	
146	64	
64	193	
160	150	
141	25	
60	196	
136	76	
84	190	
162	16	
24	179	
60	205	
68	200	
48	190	
64	191	
162	20	
24	168	
128	127	
56	182	
154	102	
51	192	
143	60	
32	178	
56	185	
59	194	
166	103	
161	64	
60	196	
168	7	
146	0	
170	11	
32	182	
157	115	
149	25	
146	102	
48	192	
48	187	
137	89	
140	58	
135	71	
64	194	
142	76	
40	187	
137	89	

Generation 17
151	38	
166	29	
163	38	
151	102	
144	89	
20	169	
170	67	
160	55	
36	176	
44	185	
164	11	
169	121	
127	76	
147	13	
52	179	
156	64	
137	42	
40	181	
36	169	
155	76	
60	176	
142	25	
28	176	
162	89	
12	161	
40	190	
161	20	
60	196	
60	191	
48	181	
44	190	
169	33	
132	38	
16	175	
80	212	
32	182	
156	84	
4	167	
65	204	
164	76	
56	184	
12	174	
136	64	
52	190	
36	182	
52	182	
98	25	
169	76	
40	181	
102	4	
162	7	
48	185	
143	64	
96	223	
32	179	
52	184	
56	197	
32	174	
72	199	
32	185	
162	102	
162	96	
156	51	
20	170	
128	27	
44	192	
32	175	
44	180	
150	25	
164	55	
161	102	
44	187	
44	190	
161	101	
52	194	
40	186	
132	76	
8	167	
157	67	
170	55	
174	55	
142	13	
146	51	
105	212	
40	179	
165	102	
44	185	
52	188	
132	104	
64	204	
163	12	
28	169	
24	180	
20	175	
64	187	
20	168	
166	30	
161	75	
165	29	
56	178	

Generation 18
153	7	
24	178	
161	115	
139	89	
154	64	
140	64	
72	189	
150	102	
26	178	
169	102	
60	196	
137	76	
166	55	
146	102	
44	175	
161	28	
60	187	
154	13	
166	25	
166	33	
132	4	
20	172	
72	193	
60	186	
52	180	
56	198	
142	102	
52	182	
146	25	
143	76	
151	51	
40	186	
166	80	
146	65	
68	192	
159	96	
88	204	
133	51	
127	0	
40	172	
48	190	
64	210	
44	180	
113	76	
60	199	
48	186	
161	4	
36	176	
146	102	
148	102	
52	181	
163	29	
155	76	
163	14	
138	25	
137	140	
160	24	
146	89	
146	46	
152	21	
163	51	
157	95	
52	184	
151	76	
147	102	
56	193	
40	178	
28	178	
26	176	
139	89	
24	175	
36	181	
60	186	
160	64	
166	29	
44	190	
137	64	
36	182	
145	89	
142	101	
142	33	
151	64	
156	76	
28	178	
146	4	
142	13	
159	102	
172	125	
40	190	
20	180	
166	2	
52	195	
32	180	
32	187	
163	5	
146	64	
60	184	
166	33	
170	89	
40	186	

Generation 19
44	191	
12	173	
28	172	
146	96	
58	198	
80	204	
0	167	
44	186	
167	38	
72	206	
166	115	
24	180	
180	102	
60	198	
45	190	
174	36	
165	51	
79	215	
164	38	
169	89	
175	127	
156	91	
190	134	
60	192	
72	211	
157	76	
48	182	
148	0	
158	74	
42	181	
36	196	
121	89	
16	179	
52	197	
60	199	
150	104	
166	29	
170	127	
44	176	
113	13	
172	75	
84	206	
64	185	
192	108	
64	197	
156	89	
159	84	
146	38	
166	76	
56	184	
170	55	
121	76	
40	185	
166	144	
72	211	
18	176	
190	124	
60	188	
40	184	
165	76	
56	191	
56	186	
80	210	
72	206	
179	115	
199	143	
44	174	
32	182	
161	89	
151	20	
173	74	
166	55	
36	185	
12	169	
88	220	
48	186	
36	182	
162	96	
170	89	
91	214	
134	17	
72	193	
44	182	
162	110	
164	116	
166	64	
40	196	
12	170	
157	64	
24	170	
145	89	
150	101	
169	64	
148	59	
52	192	
25	184	
161	91	
64	200	
24	179	
52	184	

Generation 20
91	216	
36	192	
175	116	
72	205	
169	80	
189	115	
66	200	
52	181	
72	198	
56	186	
76	212	
147	115	
56	185	
68	202	
52	192	
142	102	
84	221	
72	217	
60	192	
48	194	
88	221	
80	197	
148	2	
76	212	
108	229	
159	117	
166	93	
56	193	
68	210	
170	89	
48	194	
171	89	
142	76	
56	194	
16	176	
60	192	
52	193	
68	204	
165	102	
48	184	
60	190	
56	196	
180	117	
68	192	
64	198	
52	200	
36	182	
52	204	
166	76	
108	0	
60	197	
56	194	
52	193	
45	199	
154	0	
60	193	
176	122	
60	200	
179	104	
92	215	
72	197	
92	210	
164	66	
174	76	
44	196	
32	185	
166	36	
88	212	
160	67	
72	190	
88	215	
161	115	
56	196	
192	144	
48	197	
151	76	
80	206	
52	191	
72	200	
142	115	
44	192	
168	76	
72	204	
170	148	
52	196	
170	106	
40	187	
42	182	
48	190	
48	194	
48	190	
52	194	
60	187	
92	217	
161	103	
161	115	
60	194	
76	197	
151	64	
143	13	

Generation 21
155	89	
84	214	
175	20	
84	213	
151	76	
184	140	
151	91	
32	190	
76	208	
28	181	
44	190	
167	64	
88	226	
135	102	
36	188	
151	89	
161	102	
92	217	
146	115	
153	96	
175	93	
64	188	
64	197	
24	178	
44	175	
113	25	
123	13	
92	218	
150	51	
80	217	
64	188	
88	214	
76	206	
149	102	
175	115	
153	145	
161	36	
180	127	
146	115	
48	194	
147	51	
72	193	
166	117	
123	218	
76	202	
44	193	
155	25	
159	100	
56	211	
163	76	
72	205	
165	102	
166	89	
169	106	
194	129	
56	187	
52	186	
32	194	
96	210	
92	224	
68	196	
44	191	
64	185	
161	118	
68	210	
159	109	
160	25	
80	210	
72	203	
40	180	
176	89	
36	185	
36	196	
161	89	
68	199	
80	215	
175	104	
68	206	
56	188	
92	215	
64	211	
68	197	
157	40	
89	197	
133	51	
52	198	
92	229	
88	204	
88	218	
72	210	
163	0	
84	200	
161	109	
48	191	
175	122	
140	64	
40	190	
28	181	
44	182	
48	191	

Generation 22
36	188	
76	196	
166	35	
68	190	
168	152	
157	38	
72	211	
72	210	
142	64	
64	192	
155	89	
166	116	
159	89	
60	190	
197	115	
100	218	
96	227	
